t,TN2,Tm,Thp,Tf,c[1],c[2],c[3],c[4],c[5],c[6],n,rho_dollars,Q_to_steam,drumAngleDeg
0.0,90.0,135.0,67.5,22.5,-45.0,4.5,180.0,-22.5,112.5,33.75,56.25,-90.0,11.25,45.0
0.1,90.0,135.0,67.5,22.5,-45.0,4.5,180.0,-22.5,112.5,33.75,56.25,-90.0,11.25,45.0
0.2,90.00004220820955,135.00006331231432,67.50003165615716,22.500010552052387,-45.000021104104775,4.5000021104104775,180.0000844164191,-22.500010552052387,112.50005276026194,33.75001582807858,56.25002638013097,-90.00004220820955,11.250005276026194,45.000021104104775
0.30000000000000004,90.00012712004333,135.000190680065,67.5000953400325,22.500031780010833,-45.000063560021665,4.500006356002166,180.00025424008666,-22.500031780010833,112.50015890005416,33.75004767001625,56.25007945002708,-90.00012712004333,11.250015890005416,45.000063560021665
0.4,90.00025324100746,135.0003798615112,67.5001899307556,22.500063310251864,-45.00012662050373,4.500012662050373,180.0005064820149,-22.500063310251864,112.50031655125932,33.7500949653778,56.25015827562966,-90.00025324100746,11.250031655125932,45.00012662050373
0.5,90.00041644685354,135.0006246702803,67.50031233514015,22.500104111713384,-45.00020822342677,4.500020822342677,180.00083289370707,-22.500104111713384,112.50052055856692,33.750156167570076,56.25026027928346,-90.00041644685354,11.250052055856692,45.00020822342677
0.6000000000000001,90.00061157828769,135.00091736743153,67.50045868371576,22.500152894571922,-45.000305789143844,4.500030578914385,180.00122315657538,-22.500152894571922,112.50076447285961,33.75022934185788,56.25038223642981,-90.00061157828769,11.250076447285961,45.000305789143844
0.7000000000000001,90.0008354968824,135.0012532453236,67.5006266226618,22.5002088742206,-45.0004177484412,4.50004177484412,180.0016709937648,-22.5002088742206,112.501044371103,33.7503133113309,56.2505221855515,-90.0008354968824,11.2501044371103,45.0004177484412
0.8,90.00108455956274,135.0016268393441,67.50081341967206,22.500271139890685,-45.00054227978137,4.500054227978137,180.00216911912548,-22.500271139890685,112.50135569945343,33.75040670983603,56.25067784972671,-90.00108455956274,11.250135569945343,45.00054227978137
0.9,90.0013551692371,135.00203275385564,67.50101637692782,22.500338792309275,-45.00067758461855,4.500067758461856,180.0027103384742,-22.500338792309275,112.50169396154638,33.75050818846391,56.25084698077319,-90.0013551692371,11.250169396154638,45.00067758461855
1.0,90.00164295515364,135.00246443273045,67.50123221636522,22.50041073878841,-45.00082147757682,4.5000821477576824,180.00328591030728,-22.50041073878841,112.50205369394206,33.75061610818261,56.25102684697103,-90.00164295515364,11.250205369394205,45.00082147757682
1.1,90.00194258645506,135.00291387968258,67.50145693984129,22.500485646613765,-45.00097129322753,4.500097129322753,180.00388517291012,-22.500485646613765,112.50242823306883,33.750728469920645,56.25121411653441,-90.00194258645506,11.250242823306882,45.00097129322753
1.2000000000000002,90.0022488600157,135.00337329002355,67.50168664501177,22.500562215003924,-45.00112443000785,4.500112443000785,180.0044977200314,-22.500562215003924,112.50281107501962,33.75084332250589,56.25140553750981,-90.0022488600157,11.250281107501962,45.00112443000785
1.3,90.00255740038507,135.00383610057762,67.50191805028881,22.500639350096268,-45.001278700192536,4.500127870019254,180.00511480077014,-22.500639350096268,112.50319675048134,33.750959025144404,56.25159837524067,-90.00255740038507,11.250319675048134,45.001278700192536
1.4000000000000001,90.00286517548561,135.0042977632284,67.5021488816142,22.500716293871402,-45.001432587742805,4.500143258774281,180.00573035097122,-22.500716293871402,112.50358146935702,33.7510744408071,56.25179073467851,-90.00286517548561,11.250358146935701,45.001432587742805
1.5,90.00316934213338,135.00475401320006,67.50237700660003,22.500792335533344,-45.00158467106669,4.500158467106669,180.00633868426675,-22.500792335533344,112.50396167766672,33.751188503300014,56.25198083883336,-90.00316934213338,11.250396167766672,45.00158467106669
1.6,90.00346756386239,135.00520134579358,67.50260067289679,22.500866890965597,-45.00173378193119,4.50017337819312,180.00693512772477,-22.500866890965597,112.50433445482798,33.751300336448395,56.25216722741399,-90.00346756386239,11.250433445482798,45.00173378193119
1.7000000000000002,90.00375662746292,135.0056349411944,67.5028174705972,22.50093915686573,-45.00187831373146,4.500187831373146,180.00751325492584,-22.50093915686573,112.50469578432865,33.7514087352986,56.25234789216432,-90.00375662746292,11.250469578432865,45.00187831373146
1.8,90.00403408859698,135.00605113289546,67.50302556644773,22.501008522149245,-45.00201704429849,4.500201704429849,180.00806817719396,-22.501008522149245,112.50504261074623,33.751512783223866,56.252521305373115,-90.00403408859698,11.250504261074623,45.00201704429849
1.9000000000000001,90.0042987028066,135.0064480542099,67.50322402710495,22.50107467570165,-45.0021493514033,4.50021493514033,180.0085974056132,-22.50107467570165,112.50537337850824,33.751612013552474,56.25268668925412,-90.0042987028066,11.250537337850824,45.0021493514033
2.0,90.00455014230451,135.00682521345675,67.50341260672838,22.501137535576127,-45.002275071152255,4.500227507115226,180.00910028460902,-22.501137535576127,112.50568767788064,33.75170630336419,56.25284383894032,-90.00455014230451,11.250568767788064,45.002275071152255
