Time(s),Drum_Angle(deg),Drum_Velocity(deg/s),Drum_Acceleration(deg/s^2)
0.0,45.0,0.0,-0.0004112279681967035
0.1,45.0,-4.112279681967035e-05,-0.0007258934598259464
0.2,44.99999588772032,-0.00011371214280226499,-0.0010230653203787891
0.30000000000000004,44.99998451650604,-0.00021601867484014395,-0.0012521256296883778
0.4,44.99996291463855,-0.0003412312378089817,-0.0015002510421963451
0.5,44.999928791514776,-0.0004912563420286162,-0.0017378305063819514
0.6000000000000001,44.99987966588057,-0.0006650393926668115,-0.001940123132855125
0.7000000000000001,44.999813161941304,-0.0008590517059523239,-0.002093428464080942
0.8,44.99972725677071,-0.0010683945523604181,-0.0022590322945361192
0.9,44.99962041731547,-0.00129429778181403,-0.00242761681336013
1.0,44.99949098753729,-0.001537059463150043,-0.002586285669638024
1.1,44.999337281590975,-0.0017956880301138456,-0.002775570466124128
1.2000000000000002,44.99915771278796,-0.0020732450767262586,-0.0029749221324698286
1.3,44.99895038828029,-0.002370737289973241,-0.0032371661660915746
1.4000000000000001,44.998713314551296,-0.002694453906582399,-0.0035463472310136002
1.5,44.99844386916064,-0.0030490886296837584,-0.0038815312060370595
1.6,44.998138960297666,-0.0034372417502874647,-0.004196012243905461
1.7000000000000002,44.99779523612264,-0.003856842974678011,-0.004483009942164168
1.8,44.99740955182517,-0.004305143968894427,-0.004667120221078544
1.9000000000000001,44.99697903742828,-0.004771855991002282,-0.004859559242768047
2.0,44.99650185182918,-0.005257811915279086,-0.005073974208155761
2.1,44.99597607063765,-0.005765209336094663,-0.005269493066519105
2.2,44.99539954970405,-0.006292158642746574,-0.00534420153420936
2.3000000000000003,44.99477033383977,-0.00682657879616751,-0.005388580210401861
2.4000000000000004,44.99408767596015,-0.007365436817207697,-0.005318675882652979
2.5,44.993351132278434,-0.007897304405472993,-0.0053132289629198885
2.6,44.99256140183788,-0.008428627301764982,-0.005369823127463961
2.7,44.99171853910771,-0.008965609614511379,-0.00551995926113997
2.8000000000000003,44.99082197814626,-0.009517605540625376,-0.005686757420721196
2.9000000000000004,44.98987021759219,-0.010086281282697496,-0.005751745118777102
