Time(s),Drum_Angle(deg),Drum_Velocity(deg/s),Drum_Acceleration(deg/s^2)
0.0,45.0,0.0,0.013920601464482152
0.1,45.0,0.0013920601464482152,0.014107924262988653
0.2,45.000139206014644,0.0028028525727470804,0.014318816021480213
0.30000000000000004,45.00041949127192,0.004234734174895102,0.014594590335175187
0.4,45.00084296468941,0.005694193208412621,0.014857021660752565
0.5,45.00141238401025,0.007179895374487877,0.015134895214265184
0.6000000000000001,45.0021303735477,0.008693384895914397,0.015376529042266805
0.7000000000000001,45.002999712037294,0.010231037800141077,0.015573604926943933
0.8,45.00402281581731,0.01178839829283547,0.015714021428027695
0.9,45.00520165564659,0.013359800435638239,0.015825472150263895
1.0,45.00653763569015,0.014942347650664628,0.01594702414893316
1.1,45.00803187045522,0.016537050065557946,0.01608020499757916
1.2000000000000002,45.00968557546177,0.018145070565315863,0.016223448642523085
1.3,45.0115000825183,0.01976741542956817,0.01632730114053625
1.4000000000000001,45.013476824061264,0.021400145543621796,0.01634344475339488
1.5,45.01561683861563,0.02303449001896128,0.016387295290949247
1.6,45.01792028761752,0.024673219548056208,0.0164315222519444
1.7000000000000002,45.020387609572325,0.02631637177325065,0.016517420388805097
1.8,45.023019246749655,0.027968113812131157,0.016569833459810904
1.9000000000000001,45.025816058130864,0.02962509715811225,0.01658397543402928
2.0,45.02877856784668,0.031283494701515174,0.01658820790577885
2.1,45.031906917316824,0.03294231549209306,0.016558989059332188
2.2,45.03520114886604,0.03459821439802628,0.01653113017998696
2.3000000000000003,45.03866097030584,0.03625132741602498,0.016517811840863053
2.4000000000000004,45.042286103047445,0.037903108600111285,0.01650240807490647
2.5,45.04607641390745,0.039553349407601926,0.016424729858732626
2.6,45.05003174884821,0.04119582239347519,0.016302194722409
2.7,45.05415133108756,0.04282604186571609,0.01618298233104927
2.8000000000000003,45.05843393527413,0.04444434009882102,0.016098798902385567
2.9000000000000004,45.062878369284014,0.04605421998905958,0.015945861579126697
3.0,45.06748379128292,0.04764880614697224,0.015761015508492918
3.1,45.07224867189762,0.049224907697821535,0.015498692918953491
3.2,45.0771711626674,0.050774776989716885,0.015184956690920945
3.3000000000000003,45.08224864036637,0.05229327265880898,0.014852910942474137
3.4000000000000004,45.08747796763225,0.053778563753056396,0.014584980772892383
3.5,45.09285582400756,0.05523706183034563,0.014316489506453605
3.6,45.09837953019059,0.05666871078099099,0.014037832912319042
3.7,45.10404640126869,0.0580724940722229,0.013759402850190549
3.8000000000000003,45.109853650675916,0.05944843435724195,0.013517435281549377
3.9000000000000004,45.11579849411164,0.06080017788539689,0.013266406391957605
4.0,45.12187851190018,0.06212681852459265,0.01299579954080747
4.1000000000000005,45.12809119375264,0.0634263984786734,0.012727736193048806
4.2,45.134433833600504,0.06469917209797828,0.012509244606891307
4.3,45.1409037508103,0.0659500965586674,0.012270150127897745
4.4,45.14749876046617,0.06717711157145718,0.011999987553866403
4.5,45.154216471623315,0.06837711032684382,0.01178414678132144
4.6000000000000005,45.161054182656,0.06955552500497597,0.01164220284399363
4.7,45.168009735156495,0.07071974528937533,0.011546458629228895
4.800000000000001,45.175081709685436,0.07187439115229823,0.011398759538658777
4.9,45.182269148800664,0.0730142671061641,0.011184614142324035
5.0,45.18957057551128,0.0741327285203965,0.01091543154676516
5.1000000000000005,45.19698384836332,0.07522427167507302,0.010658817250706647
5.2,45.204506275530825,0.07629015340014368,0.010485244523650239
5.300000000000001,45.21213529087084,0.07733867785250871,0.010381411494990203
5.4,45.219869158656095,0.07837681900200773,0.01029647603856241
5.5,45.227706840556294,0.07940646660586397,0.010264134074767173
5.6000000000000005,45.23564748721688,0.08043288001334069,0.010281629351009161
5.7,45.24369077521821,0.0814610429484416,0.010385146177058852
5.800000000000001,45.25183687951306,0.08249955756614749,0.01054233152362961
5.9,45.260086835269675,0.08355379071851045,0.01066239279094609
6.0,45.268442214341526,0.08462002999760505,0.010654550128595062
6.1000000000000005,45.27690421734128,0.08568548501046457,0.01049390835093412
6.2,45.28547276584233,0.08673487584555797,0.010363546746466556
6.300000000000001,45.29414625342689,0.08777123052020464,0.010315283961810121
6.4,45.30292337647891,0.08880275891638564,0.010258995259204326
6.5,45.31180365237054,0.08982865844230607,0.01013439679881581
6.6000000000000005,45.320786518214774,0.09084209812218766,0.009976962667420965
6.7,45.329870728027,0.09183979438892975,0.009818210913563555
6.800000000000001,45.33905470746589,0.09282161548028611,0.009634556952189018
6.9,45.34833686901392,0.09378507117550501,0.009418551225771931
7.0,45.357715376131466,0.0947269262980822,0.00915372752465194
7.1000000000000005,45.36718806876127,0.0956422990505474,0.008837236258168072
7.2,45.37675229866633,0.0965260226763642,0.008565156567265735
7.300000000000001,45.38640490093397,0.09738253833309078,0.008325014199542543
7.4,45.39614315476727,0.09821503975304503,0.00811775797025699
7.5,45.40596465874258,0.09902681555007073,0.007892636299079395
7.6000000000000005,45.41586734029759,0.09981607917997867,0.007668586925459491
7.7,45.42584894821559,0.10058293787252462,0.007409931096811444
7.800000000000001,45.43590724200284,0.10132393098220577,0.007098173517907949
7.9,45.44603963510106,0.10203374833399656,0.006814895408011914
8.0,45.45624300993446,0.10271523787479775,0.006560210092808212
8.1,45.466514533721934,0.10337125888407857,0.0063679827225119265
8.200000000000001,45.47685165961035,0.10400805715632977,0.006163698668830175
8.3,45.48725246532598,0.10462442702321278,0.005868259804236185
8.4,45.4977149080283,0.1052112530036364,0.005525188390717881
8.5,45.508236033328664,0.10576377184270819,0.005236538254114066
8.6,45.518812410512936,0.10628742566811959,0.004991064555920145
8.700000000000001,45.529441153079745,0.10678653212371161,0.004766038980051086
8.8,45.54011980629212,0.10726313602171672,0.004523515782412796
8.9,45.55084611989429,0.107715487599958,0.004250553209992362
9.0,45.561617668654286,0.10814054292095723,0.004034515904605977
9.1,45.572431722946384,0.10854399451141783,0.003872743018120906
9.200000000000001,45.583286122397524,0.10893126881322993,0.0036506721327384103
9.3,45.594179249278845,0.10929633602650377,0.0033890311048187637
9.4,45.605108882881495,0.10963523913698564,0.003133342107684578
9.5,45.6160724067952,0.1099485733477541,0.002976254637675992
9.600000000000001,45.62706726412997,0.1102461988115217,0.002939955533445015
9.700000000000001,45.638091884011125,0.1105401943648662,0.002947968820754692
9.8,45.64914590344761,0.11083499124694167,0.0029444296456555934
9.9,45.660229402572305,0.11112943421150723,0.002963599552343609
10.0,45.67134234599345,0.11142579416674159,0.002959963665527351
10.100000000000001,45.68248492541013,0.11172179053329433,0.002858408034746167
10.200000000000001,45.693657104463455,0.11200763133676894,0.0027122857461688117
10.3,45.704857867597134,0.11227885991138582,0.0025353200385323884
10.4,45.716085753588274,0.11253239191523906,0.00233568121387904
10.5,45.7273389927798,0.11276596003662696,0.0020861673990197876
10.600000000000001,45.73861558878346,0.11297457677652895,0.001960669941203093
10.700000000000001,45.74991304646111,0.11317064377064925,0.0018806701173497487
10.8,45.76123011083818,0.11335871078238423,0.0018191242951755347
10.9,45.772565981916415,0.11354062321190178,0.0017743423839239388
11.0,45.783920044237604,0.11371805745029417,0.001721697514317475
11.100000000000001,45.79529184998263,0.11389022720172592,0.0016591875824081895
11.200000000000001,45.806680872702806,0.11405614595996674,0.0015903350901574965
