Time(s),Drum_Angle(deg),Drum_Velocity(deg/s),Drum_Acceleration(deg/s^2)
0.0,45.0,0.0,-0.0007096295678813325
0.1,45.0,-7.096295678813325e-05,-0.0009726517480968715
0.2,44.999992903704324,-0.0001682281315978204,-0.0012196186321083856
0.30000000000000004,44.99997608089116,-0.000290189994808659,-0.0014748223336853677
0.4,44.99994706189168,-0.00043767222817719573,-0.0017701426812430326
0.5,44.99990329466886,-0.000614686496301499,-0.002078549225352617
0.6000000000000001,44.999841826019235,-0.0008225414188367608,-0.0023487254356164746
0.7000000000000001,44.99975957187735,-0.0010574139623984082,-0.0025553117425083085
0.8,44.99965383048111,-0.001312945136649239,-0.0027068998169797833
0.9,44.999522535967444,-0.0015836351183472173,-0.002943219894331186
1.0,44.99936417245561,-0.0018779571077803358,-0.0032128001386496287
1.1,44.999176376744835,-0.002199237121645299,-0.00342810952363033
1.2000000000000002,44.99895645303267,-0.0025420480740083323,-0.0036413558372785887
1.3,44.998702248225264,-0.0029061836577361907,-0.003809302176804816
1.4000000000000001,44.99841162985949,-0.0032871138754166727,-0.003972293017431998
1.5,44.99808291847195,-0.003684343177159872,-0.0040893584309156196
1.6,44.99771448415424,-0.004093279020251434,-0.004165641002967787
1.7000000000000002,44.99730515625221,-0.004509843120548213,-0.004194717012904145
1.8,44.99685417194016,-0.004929314821838627,-0.004185444460366516
1.9000000000000001,44.99636124045797,-0.005347859267875279,-0.0041799885589046855
2.0,44.99582645453118,-0.005765858123765747,-0.004190670201408092
2.1,44.99524986871881,-0.006184925143906557,-0.0042277170544304105
2.2,44.99463137620442,-0.006607696849349598,-0.004275283592644121
2.3000000000000003,44.99397060651948,-0.007035225208614011,-0.004299273141441731
2.4000000000000004,44.99326708399862,-0.007465152522758184,-0.004317787593454716
2.5,44.99252056874634,-0.007896931282103654,-0.004402371086791846
2.6,44.99173087561813,-0.008337168390782839,-0.0044306128797553515
2.7,44.990897158779056,-0.008780229678758375,-0.0044053070240673625
2.8000000000000003,44.99001913581118,-0.009220760381165111,-0.004316950368349507
2.9000000000000004,44.989097059773066,-0.009652455418000062,-0.004236036552979474
3.0,44.98813181423127,-0.010076059073298008,-0.004122051746167345
3.1,44.987124208323934,-0.010488264247914743,-0.003934146631965424
3.2,44.98607538189914,-0.010881678911111286,-0.003719734514534674
3.3000000000000003,44.98498721400803,-0.011253652362564754,-0.003485109892328375
3.4000000000000004,44.983861848771774,-0.011602163351797591,-0.0032913502689236574
