Time(s),Drum_Angle(deg),Drum_Velocity(deg/s),Drum_Acceleration(deg/s^2)
0.0,45.0,0.0,-0.005657069765887344
0.1,45.0,-0.0005657069765887344,-0.00571585267498214
0.2,44.99994342930234,-0.0011372922440869484,-0.0057805018931827105
0.30000000000000004,44.99982970007793,-0.0017153424334052196,-0.005809331596248538
0.4,44.99965816583459,-0.0022962755930300734,-0.005835938174293902
0.5,44.99942853827529,-0.0028798694104594635,-0.005827186229352457
0.6000000000000001,44.99914055133424,-0.0034625880333947097,-0.0058403090369206845
0.7000000000000001,44.9987942925309,-0.004046618937086778,-0.005878227712574695
0.8,44.99838963063719,-0.004634441708344247,-0.00599356582496628
0.9,44.99792618646636,-0.005233798290840875,-0.006090309376652269
1.0,44.997402806637275,-0.005842829228506102,-0.006134823554446995
1.1,44.996818523714424,-0.006456311583950802,-0.00618605567802639
1.2000000000000002,44.99617289255603,-0.007074917151753441,-0.0063003184866298936
1.3,44.99546540084086,-0.00770494900041643,-0.006488978373993774
1.4000000000000001,44.99469490594081,-0.008353846837815808,-0.006670394028747079
1.5,44.99385952125703,-0.009020886240690515,-0.0068244080352834685
1.6,44.99295743263296,-0.009703327044218862,-0.006997219171152967
1.7000000000000002,44.991987099928544,-0.01040304896133416,-0.007088034688407563
1.8,44.99094679503241,-0.011111852430174915,-0.007191581618842321
1.9000000000000001,44.98983560978939,-0.011831010592059148,-0.007245536984232622
2.0,44.98865250873018,-0.012555564290482409,-0.007182028007790842
2.1,44.98739695230113,-0.013273767091261494,-0.007030323310167682
2.2,44.98606957559201,-0.013976799422278263,-0.006886348309129477
2.3000000000000003,44.98467189564978,-0.01466543425319121,-0.006734306566997123
2.4000000000000004,44.983205352224466,-0.015338864909890924,-0.006524938024245255
2.5,44.98167146573348,-0.015991358712315447,-0.006313335998389085
2.6,44.980072329862246,-0.016622692312154356,-0.006104275645523767
2.7,44.97841006063103,-0.017233119876706733,-0.005929805948074076
2.8000000000000003,44.97668674864336,-0.01782610047151414,-0.005789611932549213
2.9000000000000004,44.9749041385962,-0.018405061664769063,-0.00567357952196748
