t,TN2,Tm,Thp,Tf,c[1],c[2],c[3],c[4],c[5],c[6],n,rho_dollars,Q_to_steam,drumAngleDeg
0.0,90.0,135.0,67.5,22.5,-45.0,4.5,180.0,-22.5,112.5,33.75,56.25,-90.0,11.25,45.0
0.1,89.9792407988551,134.96886119828264,67.48443059914132,22.494810199713775,-44.98962039942755,4.4989620399427555,179.9584815977102,-22.494810199713775,112.47405099856888,33.74221529957066,56.23702549928444,-89.9792407988551,11.247405099856888,44.98962039942755
0.2,89.9581890738154,134.9372836107231,67.46864180536156,22.48954726845385,-44.9790945369077,4.49790945369077,179.9163781476308,-22.48954726845385,112.44773634226925,33.73432090268078,56.223868171134626,-89.9581890738154,11.244773634226926,44.9790945369077
0.30000000000000004,89.93701828605701,134.9055274290855,67.45276371454275,22.484254571514253,-44.968509143028506,4.4968509143028506,179.87403657211402,-22.484254571514253,112.42127285757127,33.72638185727138,56.210636428785634,-89.93701828605701,11.242127285757126,44.968509143028506
0.4,89.91592102290387,134.8738815343558,67.4369407671779,22.47898025572597,-44.95796051145194,4.495796051145194,179.83184204580775,-22.47898025572597,112.39490127862985,33.71847038358895,56.19745063931492,-89.91592102290387,11.239490127862984,44.95796051145194
0.5,89.89510167633466,134.842652514502,67.421326257251,22.473775419083665,-44.94755083816733,4.494755083816734,179.79020335266932,-22.473775419083665,112.36887709541833,33.7106631286255,56.18443854770916,-89.89510167633466,11.236887709541833,44.94755083816733
0.6000000000000001,89.87471643047955,134.81207464571932,67.40603732285966,22.468679107619888,-44.937358215239776,4.493735821523978,179.7494328609591,-22.468679107619888,112.34339553809944,33.70301866142983,56.17169776904972,-89.87471643047955,11.234339553809944,44.937358215239776
0.7000000000000001,89.85491168345635,134.78236752518453,67.39118376259226,22.463727920864088,-44.927455841728175,4.492745584172818,179.7098233669127,-22.463727920864088,112.31863960432044,33.69559188129613,56.15931980216022,-89.85491168345635,11.231863960432044,44.927455841728175
0.8,89.83580115666778,134.75370173500167,67.37685086750083,22.458950289166946,-44.91790057833389,4.49179005783339,179.67160231333557,-22.458950289166946,112.29475144583473,33.68842543375042,56.14737572291737,-89.83580115666778,11.229475144583473,44.91790057833389
0.9,89.81743380786567,134.7261507117985,67.36307535589926,22.454358451966417,-44.908716903932834,4.490871690393283,179.63486761573134,-22.454358451966417,112.27179225983208,33.68153767794963,56.13589612991604,-89.81743380786567,11.227179225983209,44.908716903932834
1.0,89.79986406066443,134.69979609099664,67.34989804549832,22.44996601516611,-44.89993203033222,4.4899932030332215,179.59972812132887,-22.44996601516611,112.24983007583054,33.67494902274916,56.12491503791527,-89.79986406066443,11.224983007583054,44.89993203033222
1.1,89.78315491733626,134.67473237600439,67.33736618800219,22.445788729334065,-44.89157745866813,4.489157745866813,179.56630983467252,-22.445788729334065,112.22894364667033,33.668683094001096,56.114471823335165,-89.78315491733626,11.222894364667033,44.89157745866813
1.2000000000000002,89.76733681975139,134.6510052296271,67.32550261481354,22.441834204937848,-44.883668409875696,4.488366840987569,179.53467363950278,-22.441834204937848,112.20917102468924,33.66275130740677,56.10458551234462,-89.76733681975139,11.220917102468924,44.883668409875696
1.3,89.75242508661974,134.6286376299296,67.3143188149648,22.438106271654934,-44.87621254330987,4.487621254330987,179.50485017323948,-22.438106271654934,112.19053135827467,33.6571594074824,56.095265679137334,-89.75242508661974,11.219053135827467,44.87621254330987
1.4000000000000001,89.73840894412696,134.60761341619045,67.30380670809522,22.43460223603174,-44.86920447206348,4.486920447206348,179.47681788825392,-22.43460223603174,112.1730111801587,33.65190335404761,56.08650559007935,-89.73840894412696,11.21730111801587,44.86920447206348
1.5,89.72531698855916,134.58797548283874,67.29398774141937,22.43132924713979,-44.86265849427958,4.486265849427958,179.45063397711831,-22.43132924713979,112.15664623569894,33.646993870709686,56.07832311784947,-89.72531698855916,11.215664623569895,44.86265849427958
1.6,89.71325187244258,134.56987780866388,67.28493890433194,22.428312968110646,-44.85662593622129,4.48566259362213,179.42650374488517,-22.428312968110646,112.14156484055323,33.64246945216597,56.070782420276615,-89.71325187244258,11.214156484055323,44.85662593622129
1.7000000000000002,89.70229400482306,134.5534410072346,67.2767205036173,22.425573501205765,-44.85114700241153,4.485114700241153,179.40458800964612,-22.425573501205765,112.12786750602882,33.63836025180865,56.06393375301441,-89.70229400482306,11.212786750602882,44.85114700241153
1.8,89.6925656093117,134.53884841396754,67.26942420698377,22.423141402327925,-44.84628280465585,4.484628280465585,179.3851312186234,-22.423141402327925,112.11570701163963,33.634712103491886,56.057853505819814,-89.6925656093117,11.211570701163962,44.84628280465585
1.9000000000000001,89.68413552564529,134.52620328846794,67.26310164423397,22.421033881411322,-44.842067762822644,4.484206776282265,179.36827105129058,-22.421033881411322,112.10516940705661,33.631550822116985,56.052584703528304,-89.68413552564529,11.210516940705661,44.842067762822644
2.0,89.67705943723487,134.5155891558523,67.25779457792615,22.41926485930872,-44.83852971861744,4.483852971861744,179.35411887446975,-22.41926485930872,112.0963242965436,33.628897288963074,56.0481621482718,-89.67705943723487,11.20963242965436,44.83852971861744
2.1,89.67137402192996,134.50706103289494,67.25353051644747,22.41784350548249,-44.83568701096498,4.483568701096498,179.34274804385993,-22.41784350548249,112.08921752741246,33.626765258223735,56.04460876370623,-89.67137402192996,11.208921752741245,44.83568701096498
2.2,89.66709851938553,134.5006477790783,67.25032388953915,22.416774629846383,-44.83354925969277,4.483354925969277,179.33419703877107,-22.416774629846383,112.08387314923192,33.62516194476957,56.04193657461596,-89.66709851938553,11.208387314923192,44.83354925969277
2.3000000000000003,89.66421732103106,134.4963259815466,67.2481629907733,22.416054330257765,-44.83210866051553,4.483210866051553,179.32843464206212,-22.416054330257765,112.08027165128883,33.62408149538665,56.04013582564441,-89.66421732103106,11.208027165128883,44.83210866051553
2.4000000000000004,89.66264595196914,134.49396892795372,67.24698446397686,22.415661487992285,-44.83132297598457,4.483132297598457,179.32529190393828,-22.415661487992285,112.07830743996142,33.62349223198843,56.03915371998071,-89.66264595196914,11.207830743996142,44.83132297598457
2.5,89.66231730971712,134.49347596457568,67.24673798228784,22.41557932742928,-44.83115865485856,4.483115865485856,179.32463461943425,-22.41557932742928,112.07789663714641,33.62336899114392,56.038948318573205,-89.66231730971712,11.20778966371464,44.83115865485856
2.6,89.66315115003616,134.49472672505425,67.24736336252712,22.41578778750904,-44.83157557501808,4.483157557501808,179.3263023000723,-22.41578778750904,112.07893893754519,33.62368168126356,56.039469468772594,-89.66315115003616,11.20789389375452,44.83157557501808
2.7,89.66508028309465,134.49762042464198,67.24881021232099,22.416270070773663,-44.83254014154733,4.483254014154733,179.3301605661893,-22.416270070773663,112.08135035386832,33.624405106160495,56.04067517693416,-89.66508028309465,11.208135035386832,44.83254014154733
2.8000000000000003,89.66803822194753,134.50205733292128,67.25102866646064,22.41700955548688,-44.83401911097376,4.483401911097377,179.33607644389505,-22.41700955548688,112.08504777743441,33.62551433323032,56.042523888717206,-89.66803822194753,11.20850477774344,44.83401911097376
2.9000000000000004,89.67195459347332,134.50793189021,67.253965945105,22.41798864836833,-44.83597729673666,4.483597729673666,179.34390918694663,-22.41798864836833,112.08994324184164,33.6269829725525,56.04497162092082,-89.67195459347332,11.208994324184165,44.83597729673666
3.0,89.67682438098062,134.51523657147092,67.25761828573546,22.419206095245155,-44.83841219049031,4.483841219049031,179.35364876196124,-22.419206095245155,112.09603047622578,33.62880914286773,56.04801523811289,-89.67682438098062,11.209603047622577,44.83841219049031
3.1,89.68260469272043,134.52390703908065,67.26195351954033,22.420651173180108,-44.841302346360216,4.484130234636022,179.36520938544086,-22.420651173180108,112.10325586590054,33.630976759770164,56.05162793295027,-89.68260469272043,11.210325586590054,44.841302346360216
3.2,89.68922088113369,134.53383132170055,67.26691566085027,22.422305220283423,-44.844610440566846,4.484461044056685,179.37844176226739,-22.422305220283423,112.11152610141711,33.63345783042514,56.055763050708556,-89.68922088113369,11.211152610141712,44.844610440566846
3.3000000000000003,89.69659623296441,134.54489434944662,67.27244717472331,22.424149058241102,-44.848298116482205,4.484829811648221,179.39319246592882,-22.424149058241102,112.12074529120551,33.636223587361656,56.060372645602754,-89.69659623296441,11.212074529120551,44.848298116482205
3.4000000000000004,89.70464762536378,134.55697143804565,67.27848571902283,22.426161906340944,-44.85232381268189,4.485232381268189,179.40929525072755,-22.426161906340944,112.13080953170473,33.63924285951141,56.065404765852364,-89.70464762536378,11.213080953170472,44.85232381268189
3.5,89.71328937015133,134.569934055227,67.2849670276135,22.428322342537832,-44.856644685075665,4.485664468507567,179.42657874030266,-22.428322342537832,112.14161171268915,33.64248351380675,56.07080585634458,-89.71328937015133,11.214161171268916,44.856644685075665
