t,TN2,Tm,Thp,Tf,c[1],c[2],c[3],c[4],c[5],c[6],n,rho_dollars,Q_to_steam,drumAngleDeg
0.0,90.0,135.0,67.5,22.5,-45.0,4.5,180.0,-22.5,112.5,33.75,56.25,-90.0,11.25,45.0
0.1,90.05619313908818,135.08428970863227,67.54214485431613,22.514048284772045,-45.02809656954409,4.502809656954409,180.11238627817636,-22.514048284772045,112.57024142386022,33.77107242715807,56.28512071193011,-90.05619313908818,11.257024142386022,45.02809656954409
0.2,90.11307194637418,135.16960791956126,67.58480395978063,22.528267986593544,-45.05653597318709,4.505653597318709,180.22614389274835,-22.528267986593544,112.64133993296772,33.792401979890315,56.32066996648386,-90.11307194637418,11.264133993296772,45.05653597318709
0.30000000000000004,90.17064999762943,135.25597499644414,67.62798749822207,22.542662499407356,-45.08532499881471,4.508532499881471,180.34129999525885,-22.542662499407356,112.71331249703678,33.813993749111035,56.35665624851839,-90.17064999762943,11.271331249703678,45.08532499881471
0.4,90.22885672691372,135.34328509037059,67.67164254518529,22.55721418172843,-45.11442836345686,4.511442836345686,180.45771345382744,-22.55721418172843,112.78607090864215,33.835821272592646,56.39303545432107,-90.22885672691372,11.278607090864215,45.11442836345686
0.5,90.28755360154928,135.4313304023239,67.71566520116195,22.57188840038732,-45.14377680077464,4.514377680077464,180.57510720309855,-22.57188840038732,112.8594420019366,33.85783260058098,56.4297210009683,-90.28755360154928,11.28594420019366,45.14377680077464
0.6000000000000001,90.34659344081406,135.5198901612211,67.75994508061055,22.586648360203515,-45.17329672040703,4.517329672040703,180.69318688162812,-22.586648360203515,112.93324180101757,33.879972540305275,56.46662090050879,-90.34659344081406,11.293324180101758,45.17329672040703
0.7000000000000001,90.40587663926954,135.6088149589043,67.80440747945215,22.601469159817384,-45.20293831963477,4.520293831963477,180.81175327853907,-22.601469159817384,113.00734579908692,33.902203739726076,56.50367289954346,-90.40587663926954,11.300734579908692,45.20293831963477
0.8,90.46533527555457,135.69800291333183,67.84900145666592,22.61633381888864,-45.23266763777728,4.523266763777729,180.93067055110913,-22.61633381888864,113.08166909444321,33.92450072833296,56.54083454722161,-90.46533527555457,11.30816690944432,45.23266763777728
0.9,90.52490256861672,135.7873538529251,67.89367692646255,22.63122564215418,-45.26245128430836,4.526245128430836,181.04980513723345,-22.63122564215418,113.1561282107709,33.94683846323127,56.57806410538545,-90.52490256861672,11.31561282107709,45.26245128430836
1.0,90.58452024910379,135.8767803736557,67.93839018682785,22.646130062275947,-45.292260124551895,4.529226012455189,181.16904049820758,-22.646130062275947,113.23065031137973,33.96919509341392,56.61532515568987,-90.58452024910379,11.323065031137974,45.292260124551895
1.1,90.64418125251703,135.96627187877556,67.98313593938778,22.661045313129257,-45.322090626258515,4.532209062625852,181.28836250503406,-22.661045313129257,113.30522656564628,33.99156796969389,56.65261328282314,-90.64418125251703,11.330522656564629,45.322090626258515
1.2000000000000002,90.70385252960057,136.05577879440085,68.02788939720043,22.675963132400142,-45.351926264800284,4.535192626480028,181.40770505920113,-22.675963132400142,113.37981566200071,34.01394469860021,56.689907831000355,-90.70385252960057,11.337981566200071,45.351926264800284
1.3,90.76353053200614,136.14529579800922,68.07264789900461,22.690882633001536,-45.38176526600307,4.538176526600307,181.5270610640123,-22.690882633001536,113.45441316500768,34.036323949502304,56.72720658250384,-90.76353053200614,11.345441316500768,45.38176526600307
1.4000000000000001,90.82316158614245,136.23474237921369,68.11737118960684,22.705790396535612,-45.411580793071224,4.541158079307123,181.6463231722849,-22.705790396535612,113.52895198267805,34.05868559480342,56.764475991339026,-90.82316158614245,11.352895198267806,45.411580793071224
1.5,90.88267221655066,136.324008324826,68.162004162413,22.720668054137665,-45.44133610827533,4.544133610827533,181.76534443310132,-22.720668054137665,113.60334027068832,34.0810020812065,56.80167013534416,-90.88267221655066,11.360334027068832,45.44133610827533
1.6,90.94193956626142,136.41290934939212,68.20645467469606,22.735484891565356,-45.47096978313071,4.547096978313071,181.88387913252285,-22.735484891565356,113.67742445782679,34.10322733734803,56.838712228913394,-90.94193956626142,11.367742445782678,45.47096978313071
1.7000000000000002,91.00090955811098,136.50136433716648,68.25068216858324,22.750227389527744,-45.50045477905549,4.550045477905549,182.00181911622195,-22.750227389527744,113.75113694763871,34.12534108429162,56.87556847381936,-91.00090955811098,11.375113694763872,45.50045477905549
1.8,91.05952723995259,136.5892908599289,68.29464542996445,22.764881809988147,-45.52976361997629,4.552976361997629,182.11905447990517,-22.764881809988147,113.82440904994073,34.147322714982224,56.91220452497036,-91.05952723995259,11.382440904994073,45.52976361997629
1.9000000000000001,91.11771861682097,136.67657792523144,68.33828896261572,22.77942965420524,-45.55885930841048,4.555885930841049,182.23543723364193,-22.77942965420524,113.89714827102621,34.16914448130786,56.948574135513105,-91.11771861682097,11.38971482710262,45.55885930841048
2.0,91.17545742487981,136.7631861373197,68.38159306865985,22.793864356219952,-45.587728712439905,4.558772871243991,182.35091484975962,-22.793864356219952,113.96932178109977,34.19079653432993,56.98466089054988,-91.17545742487981,11.396932178109976,45.587728712439905
2.1,91.23272551314086,136.8490882697113,68.42454413485565,22.808181378285216,-45.61636275657043,4.561636275657043,182.46545102628173,-22.808181378285216,114.04090689142608,34.212272067427826,57.02045344571304,-91.23272551314086,11.404090689142608,45.61636275657043
2.2,91.2894992646829,136.93424889702436,68.46712444851218,22.822374816170726,-45.64474963234145,4.5644749632341455,182.5789985293658,-22.822374816170726,114.11187408085362,34.23356222425609,57.05593704042681,-91.2894992646829,11.411187408085363,45.64474963234145
2.3000000000000003,91.34576018276141,137.01864027414211,68.50932013707106,22.836440045690352,-45.672880091380705,4.56728800913807,182.69152036552282,-22.836440045690352,114.18220022845176,34.25466006853553,57.09110011422588,-91.34576018276141,11.418220022845176,45.672880091380705
2.4000000000000004,91.40148937600377,137.10223406400564,68.55111703200282,22.85037234400094,-45.70074468800188,4.570074468800189,182.80297875200753,-22.85037234400094,114.25186172000471,34.27555851600141,57.125930860002356,-91.40148937600377,11.42518617200047,45.70074468800188
2.5,91.45664214537541,137.1849632180631,68.59248160903155,22.864160536343853,-45.728321072687706,4.572832107268771,182.91328429075082,-22.864160536343853,114.32080268171927,34.296240804515776,57.160401340859636,-91.45664214537541,11.432080268171926,45.728321072687706
2.6,91.5110696344944,137.2666044517416,68.6333022258708,22.8777674086236,-45.7555348172472,4.575553481724721,183.0221392689888,-22.8777674086236,114.388837043118,34.3166511129354,57.194418521559,-91.5110696344944,11.4388837043118,45.7555348172472
2.7,91.56457428705514,137.3468614305827,68.67343071529135,22.891143571763784,-45.78228714352757,4.578228714352757,183.12914857411027,-22.891143571763784,114.45571785881893,34.33671535764567,57.227858929409464,-91.56457428705514,11.445571785881892,45.78228714352757
2.8000000000000003,91.61695790155014,137.42543685232522,68.71271842616261,22.904239475387534,-45.80847895077507,4.580847895077507,183.23391580310027,-22.904239475387534,114.52119737693766,34.356359213081305,57.26059868846883,-91.61695790155014,11.452119737693767,45.80847895077507
2.9000000000000004,91.6680618710018,137.5020928065027,68.75104640325135,22.91701546775045,-45.8340309355009,4.58340309355009,183.3361237420036,-22.91701546775045,114.58507733875224,34.375523201625676,57.29253866937612,-91.6680618710018,11.458507733875225,45.8340309355009
3.0,91.7177511380194,137.5766267070291,68.78831335351455,22.92943778450485,-45.8588755690097,4.58588755690097,183.4355022760388,-22.92943778450485,114.64718892252424,34.39415667675728,57.32359446126212,-91.7177511380194,11.464718892252424,45.8588755690097
3.1,91.76588496431,137.64882744646502,68.82441372323251,22.9414712410775,-45.882942482155,4.5882942482155,183.53176992862,-22.9414712410775,114.7073562053875,34.412206861616255,57.35367810269375,-91.76588496431,11.47073562053875,45.882942482155
3.2,91.81226853865826,137.7184028079874,68.8592014039937,22.953067134664565,-45.90613426932913,4.590613426932913,183.62453707731652,-22.953067134664565,114.76533567332282,34.42960070199685,57.38266783666141,-91.81226853865826,11.476533567332282,45.90613426932913
3.3000000000000003,91.85665910055154,137.7849886508273,68.89249432541365,22.964164775137885,-45.92832955027577,4.5928329550275775,183.71331820110308,-22.964164775137885,114.82082387568943,34.446247162706825,57.410411937844714,-91.85665910055154,11.482082387568942,45.92832955027577
3.4000000000000004,91.89883745024615,137.84825617536922,68.92412808768461,22.974709362561537,-45.949418725123074,4.594941872512307,183.7976749004923,-22.974709362561537,114.87354681280769,34.462064043842304,57.436773406403844,-91.89883745024615,11.487354681280769,45.949418725123074
3.5,91.93862114578941,137.90793171868413,68.95396585934206,22.984655286447353,-45.969310572894706,4.596931057289471,183.87724229157882,-22.984655286447353,114.92327643223676,34.47698292967103,57.46163821611838,-91.93862114578941,11.492327643223677,45.969310572894706
3.6,91.97582453214237,137.96373679821355,68.98186839910677,22.993956133035592,-45.987912266071184,4.598791226607118,183.95164906428474,-22.993956133035592,114.96978066517796,34.49093419955339,57.48489033258898,-91.97582453214237,11.496978066517796,45.987912266071184
3.7,92.01027743315768,138.01541614973652,69.00770807486826,23.00256935828942,-46.00513871657884,4.600513871657884,184.02055486631536,-23.00256935828942,115.0128467914471,34.50385403743413,57.50642339572355,-92.01027743315768,11.50128467914471,46.00513871657884
3.8000000000000003,92.04176405533882,138.06264608300822,69.03132304150411,23.010441013834704,-46.02088202766941,4.602088202766941,184.08352811067763,-23.010441013834704,115.05220506917352,34.515661520752055,57.52610253458676,-92.04176405533882,11.505220506917352,46.02088202766941
3.9000000000000004,92.07006831792114,138.1051024768817,69.05255123844086,23.017517079480285,-46.03503415896057,4.603503415896057,184.14013663584228,-23.017517079480285,115.08758539740143,34.52627561922043,57.54379269870071,-92.07006831792114,11.508758539740143,46.03503415896057
4.0,92.09499205749867,138.14248808624802,69.07124404312401,23.023748014374668,-46.047496028749336,4.604749602874934,184.18998411499734,-23.023748014374668,115.11874007187333,34.535622021562006,57.55937003593667,-92.09499205749867,11.511874007187334,46.047496028749336
4.1000000000000005,92.11632345300438,138.17448517950658,69.08724258975329,23.029080863251096,-46.05816172650219,4.605816172650219,184.23264690600877,-23.029080863251096,115.14540431625548,34.543621294876644,57.57270215812774,-92.11632345300438,11.514540431625548,46.05816172650219
4.2,92.13384016403815,138.20076024605723,69.10038012302861,23.033460041009537,-46.066920082019074,4.606692008201907,184.2676803280763,-23.033460041009537,115.16730020504768,34.55019006151431,57.58365010252384,-92.13384016403815,11.516730020504768,46.066920082019074
4.3,92.14730698533728,138.2209604780059,69.11048023900295,23.03682674633432,-46.07365349266864,4.607365349266864,184.29461397067456,-23.03682674633432,115.18413373167161,34.55524011950148,57.592066865835804,-92.14730698533728,11.51841337316716,46.07365349266864
4.4,92.15650878335546,138.2347631750332,69.1173815875166,23.039127195838866,-46.07825439167773,4.607825439167773,184.31301756671093,-23.039127195838866,115.19563597919432,34.5586907937583,57.59781798959716,-92.15650878335546,11.519563597919433,46.07825439167773
4.5,92.16132363390074,138.2419854508511,69.12099272542555,23.040330908475184,-46.08066181695037,4.608066181695037,184.32264726780147,-23.040330908475184,115.20165454237592,34.560496362712776,57.60082727118796,-92.16132363390074,11.520165454237592,46.08066181695037
