Time(s),Drum_Angle(deg),Drum_Velocity(deg/s),Drum_Acceleration(deg/s^2)
0.0,45.0,0.0,0.0
0.1,44.9829645970129,-0.17035402987097825,-1.7035402987097825
0.2,44.96589239057459,-0.17072206438314197,-0.003680345121637174
0.30000000000000004,44.948763103791116,-0.17129286783472247,-0.0057080345158050366
0.4,44.93158272989481,-0.17180373896309223,-0.005108711283697554
0.5,44.91438282608791,-0.17199903806897512,-0.0019529910588289572
0.6000000000000001,44.897228918642604,-0.1715390744530508,0.004599636159243188
0.7000000000000001,44.8801566815555,-0.17072237087106149,0.0081670358198932
0.8,44.86316662127099,-0.16990060284506117,0.008217680260003137
0.9,44.8462513720438,-0.16915249227189125,0.007481105731699246
1.0,44.82940318360286,-0.16848188440945935,0.006706078624318936
1.1,44.81262727891277,-0.16775904690085483,0.0072283750860452295
1.2000000000000002,44.79593310414047,-0.1669417477230438,0.008172991778110365
1.3,44.779326483696,-0.16606620444463283,0.008755432784109686
1.4000000000000001,44.76280934437277,-0.16517139323234162,0.008948112122912069
1.5,44.746347495462835,-0.16461848909933985,0.005529041330017699
1.6,44.729901995215656,-0.1644550024717971,0.0016348662754275807
1.7000000000000002,44.71343803877355,-0.16463956442102287,-0.001845619492257809
1.8,44.696908242500584,-0.165297962729696,-0.006583983086731202
1.9000000000000001,44.6802706553704,-0.16637587130183804,-0.010779085721420435
2.0,44.6635235047068,-0.16747150663597687,-0.010956353341388406
2.1,44.646673104281454,-0.16850400425347786,-0.010324976175009873
2.2,44.62974583564586,-0.16927268635591006,-0.007686821024321937
2.3000000000000003,44.6128035574591,-0.1694227818676096,-0.001500955116995327
2.4000000000000004,44.59592014561489,-0.16883411844212035,0.005886634254892437
2.5,44.579140540362665,-0.1677960525222494,0.010380659198709377
2.6,44.562431613286314,-0.16708927076351174,0.0070678175873767285
2.7,44.545763144185486,-0.16668469100828517,0.004045797552265636
2.8000000000000003,44.52911615621425,-0.16646987971235191,0.0021481129593325914
2.9000000000000004,44.512440468594534,-0.16675687619716925,-0.002869964848173365
3.0,44.495720203036235,-0.16720265558298367,-0.00445779385814417
3.1,44.47894901431653,-0.16771188719708605,-0.005092316141023785
3.2,44.46211176268477,-0.16837251631756076,-0.0066062912047470885
3.3000000000000003,44.44518012181065,-0.16931640874119566,-0.009438924236349058
3.4000000000000004,44.42812130232439,-0.17058819486258855,-0.012717861213928915
3.5,44.410898367630566,-0.17222934693826691,-0.016411520756783652
3.6,44.393460384575086,-0.17437983055479817,-0.021504836165312492
3.7,44.37576266313268,-0.17697721442402764,-0.025973838692294724
3.8000000000000003,44.35776364029196,-0.1799902284072628,-0.03013013983235166
3.9000000000000004,44.339419847829994,-0.18343792461962477,-0.03447696212361959
4.0,44.32069021488039,-0.18729632949600794,-0.03858404876383184
4.1000000000000005,44.3015245830672,-0.19165631813194647,-0.0435998863593851
4.2,44.28186419288179,-0.1966039018540762,-0.0494758372212974
4.3,44.26165230353098,-0.2021188935081149,-0.055149916540387284
4.4,44.24085694885652,-0.20795354674461808,-0.05834653236503142
4.5,44.2194795224591,-0.21377426397414542,-0.058207172295273654
4.6000000000000005,44.197543791510014,-0.21935730949088733,-0.05583045516741878
4.7,44.175067683517554,-0.2247610799246055,-0.05403770433718194
4.800000000000001,44.152040284124,-0.23027399393555348,-0.05512914010947943
4.9,44.1284480560783,-0.23592228045700464,-0.056482865214511825
5.0,44.10424590355217,-0.24202152526129425,-0.06099244804289632
5.1000000000000005,44.07940785992607,-0.24838043626097184,-0.06358910999677553
5.2,44.05395095659932,-0.2545690332674875,-0.061885970065156615
