Time(s),Drum_Angle(deg),Drum_Velocity(deg/s),Drum_Acceleration(deg/s^2)
0.0,45.0,0.0,0.0
0.1,45.02648111439599,0.26481114395991767,2.6481114395991767
0.2,45.05350025632981,0.2701914193382038,0.053802753782861146
0.30000000000000004,45.08117342669287,0.2767317036305882,0.06540284292384399
0.4,45.10960784648204,0.2843441978917128,0.07612494261124593
0.5,45.13888594421246,0.2927809773041901,0.08436779412477337
0.6000000000000001,45.16908194231221,0.3019599809974946,0.0917900369330448
0.7000000000000001,45.20027491580872,0.31192973496509074,0.09969753967596143
0.8,45.23252328326243,0.32248367453711074,0.10553939572020002
0.9,45.265897673696514,0.3337439043408353,0.11260229803724545
1.0,45.30050355772257,0.34605884026056805,0.12314935919732764
1.1,45.336453136653176,0.3594957893060521,0.13436949045484026
1.2000000000000002,45.373828946388734,0.3737580973555762,0.14262308049524094
1.3,45.41268667390536,0.38857727516628465,0.1481917781070848
1.4000000000000001,45.45305737381442,0.40370699909054475,0.15129723924260083
1.5,45.49494392444079,0.41886550626372865,0.1515850717318392
1.6,45.53833181134511,0.4338788690431979,0.15013362779469228
1.7000000000000002,45.583199955552374,0.44868144207264,0.14802573029442087
1.8,45.62951848571541,0.46318530163034727,0.14503859557707297
1.9000000000000001,45.677273827584656,0.4775534186924797,0.1436811706213241
2.0,45.726403063984066,0.49129236399409204,0.13738945301612368
2.1,45.77681867793881,0.5041561395474754,0.1286377555338335
2.2,45.82841832749244,0.515996495536299,0.11840355988823592
2.3000000000000003,45.88106411522751,0.5264578773506652,0.10461381814366168
2.4000000000000004,45.93463597455522,0.5357185932771098,0.0926071592644461
2.5,45.98903744333348,0.5440146877825943,0.08296094505484548
2.6,46.04416738685922,0.5512994352574192,0.07284747474824875
2.7,46.09992600371116,0.5575861685193924,0.06286733261973149
2.8000000000000003,46.15623529943036,0.5630929571919546,0.055067886725622635
2.9000000000000004,46.21303067802289,0.5679537859253253,0.04860828733370677
3.0,46.27022855080039,0.5719787277750064,0.040249418496810664
3.1,46.32772971350917,0.5750116270878175,0.03032899312811141
3.2,46.385431563011124,0.5770184950195295,0.02006867931712007
3.3000000000000003,46.443212456941076,0.577808939299515,0.007904442799855353
3.4000000000000004,46.50093093207164,0.5771847513056366,-0.0062418799387842176
3.5,46.55843121377908,0.5750028170744079,-0.02181934231228707
3.6,46.61559247514729,0.571612613682077,-0.03390203392330868
3.7,46.67231137724272,0.5671890209543301,-0.04423592727746946
3.8000000000000003,46.728522927714366,0.5621155047164446,-0.050735162378855406
3.9000000000000004,46.7842289463399,0.5570601862553555,-0.050553184610890825
4.0,46.83944468612684,0.5521573978693814,-0.04902788385974039
4.1000000000000005,46.89414785821073,0.5470317208388991,-0.051256770304823625
4.2,46.94830202544526,0.5415416723452912,-0.054900484936079214
4.3,47.001854774572465,0.535527491272065,-0.06014181073226176
4.4,47.05476619548169,0.5291142090922535,-0.06413282179811484
4.5,47.107025715599924,0.5225952011823428,-0.06519007909910692
4.6000000000000005,47.15867907107142,0.5165335547149369,-0.06061646467405891
4.7,47.209777498637685,0.5109842756626666,-0.05549279052270337
4.800000000000001,47.26037982280942,0.5060232417173411,-0.04961033945325406
4.9,47.3105523672528,0.5017254444337755,-0.04297797283565623
5.0,47.36032257946959,0.4977021221679241,-0.040233222658514624
