Time(s),Drum_Angle(deg),Drum_Velocity(deg/s),Drum_Acceleration(deg/s^2)
0.0,45.0,0.0,0.0
0.1,45.03811994059405,0.3811994059405066,3.811994059405066
0.2,45.07576159535732,0.3764165476327008,-0.04782858307805782
0.30000000000000004,45.11292766524566,0.3716606988833603,-0.047558487493405396
0.4,45.14958045774245,0.36652792496795433,-0.05132773915405954
0.5,45.18562376526107,0.36043307518617956,-0.06094849781774771
0.6000000000000001,45.22092820627519,0.35304441014119414,-0.07388665044985414
0.7000000000000001,45.25532927399775,0.3440106772256258,-0.09033732915568361
0.8,45.28867620018081,0.3334692618305724,-0.1054141539505338
0.9,45.32083034597229,0.32154145791480465,-0.11927803915767757
1.0,45.351668166233765,0.3083782026147475,-0.13163255300057133
1.1,45.38107147396157,0.2940330772780439,-0.1434512533670361
1.2000000000000002,45.40892763936484,0.2785616540327138,-0.1547142324533006
1.3,45.435136482231854,0.26208842867014004,-0.16473225362573807
1.4000000000000001,45.45965525124426,0.24518769012402664,-0.1690073854611339
1.5,45.48246431718807,0.22809065943810966,-0.17097030685916997
1.6,45.50357965517014,0.21115337982074303,-0.16937279617366616
1.7000000000000002,45.52303654301589,0.19456887845748821,-0.16584501363254803
1.8,45.540878116397046,0.178415733811548,-0.16153144645940248
1.9000000000000001,45.55711772108801,0.1623960469096629,-0.16019686901885086
2.0,45.57178285455304,0.14665133465030086,-0.15744712259362048
2.1,45.584882319651456,0.1309946509841352,-0.1565668366616564
2.2,45.596413497508806,0.11531177857349907,-0.15682872410636123
2.3000000000000003,45.606397299278306,0.09983801769500636,-0.15473760878492698
2.4000000000000004,45.61486616147281,0.08468862194504816,-0.1514939574995819
2.5,45.621845870071446,0.06979708598635195,-0.14891535958696256
2.6,45.62739535884336,0.05549488771912076,-0.14302198267231178
2.7,45.63157736951191,0.04182010668550614,-0.1367478103361461
2.8000000000000003,45.63445859771275,0.028812282008416876,-0.13007824677089252
2.9000000000000004,45.63609995799191,0.01641360279158731,-0.12398679216829557
3.0,45.636559328162214,0.0045937017030439785,-0.11819901088543372
3.1,45.635888890672845,-0.006704374893686798,-0.11298076596730766
3.2,45.634147724914754,-0.017411657580908,-0.10707282687221192
3.3000000000000003,45.63143045814958,-0.027172667651740288,-0.0976101007083228
3.4000000000000004,45.62781921139038,-0.036112467591991014,-0.08939799940250719
3.5,45.62342131533299,-0.043978960573909535,-0.07866492981918549
3.6,45.618379774878946,-0.050415404540444755,-0.06436443966535214
3.7,45.6128103296503,-0.05569445228644549,-0.052790477460007305
3.8000000000000003,45.606821320923814,-0.05989008726487549,-0.04195634978429997
3.9000000000000004,45.60051450057882,-0.0630682034499585,-0.0317811618508301
4.0,45.5939623468791,-0.06552153699715314,-0.024533335471946475
4.1000000000000005,45.58723239615483,-0.06729950724270814,-0.017779702455549874
4.2,45.58035412131682,-0.0687827483800876,-0.014832411373794704
4.3,45.57333297606237,-0.07021145254455544,-0.014287041644678361
4.4,45.566177528913954,-0.07155447148413392,-0.013430189395784787
4.5,45.55888567567528,-0.07291853238676564,-0.013640609026317245
4.6000000000000005,45.551459440377876,-0.07426235297401677,-0.01343820587251125
4.7,45.5439159344121,-0.07543505965777823,-0.011727066837614639
4.800000000000001,45.536295807974646,-0.07620126437451762,-0.007662047167393785
4.9,45.528697233127744,-0.07598574846902321,0.002155159054944019
5.0,45.52122480587717,-0.07472427250576201,0.012614759632612094
5.1000000000000005,45.51399623098899,-0.07228574888181033,0.02438523623951667
5.2,45.50713306892039,-0.06863162068597742,0.03654128195832925
5.300000000000001,45.50070952901534,-0.06423539905050256,0.043962216354748354
5.4,45.494760626370365,-0.05948902644973962,0.04746372600762955
5.5,45.489345695060884,-0.054149313094811385,0.05339713354928254
5.6000000000000005,45.48451987069659,-0.04825824364296213,0.05891069451849227
5.7,45.48033696303001,-0.041829076665749344,0.06429166977212805
5.800000000000001,45.47685113454586,-0.034858284841518906,0.069707918242304
5.9,45.474118080169426,-0.027330543764350165,0.07527741077168768
6.0,45.47217924800287,-0.01938832166558775,0.07942222098762441
6.1000000000000005,45.47104124017912,-0.011380078237479491,0.08008243428108218
6.2,45.47071227280802,-0.003289673710966679,0.0809040452651284
6.300000000000001,45.4711735624831,0.004612896750799653,0.07902570461766291
6.4,45.47240340439941,0.012298419163059337,0.0768552241225971
6.5,45.47437130396556,0.01967899566153626,0.07380576498476951
6.6000000000000005,45.477065216590965,0.02693912625403513,0.07260130592498831
6.7,45.48047103655156,0.034058199605979785,0.0711907335194468
6.800000000000001,45.48457236201872,0.04101325467154005,0.0695505506556023
6.9,45.48933854970474,0.04766187686023232,0.06648622188692294
7.0,45.49476826019587,0.05429710491128523,0.06635228051052929
7.1000000000000005,45.500853825341046,0.06085565145177408,0.06558546540488819
7.2,45.507551018216134,0.06697192875087433,0.06116277299100276
7.300000000000001,45.51482842182176,0.07277403605627303,0.05802107305398662
7.4,45.52266607009678,0.07837648275021564,0.05602446693942629
7.5,45.53104001661777,0.08373946520990246,0.053629824596868374
7.6000000000000005,45.539926106818164,0.08886090200391503,0.05121436794012544
7.7,45.54929195657417,0.09365849756008549,0.04797595556170476
7.800000000000001,45.559099085597964,0.09807129023791053,0.04412792677825021
7.9,45.56932046912679,0.1022138352882255,0.041425450503149865
8.0,45.57994771201401,0.10627242887224535,0.0405859358401986
8.1,45.590968008584134,0.11020296570123417,0.03930536828988834
8.200000000000001,45.60234282441659,0.11374815832453872,0.03545192623304499
8.3,45.614043872907736,0.11701048491147545,0.03262326586936743
8.4,45.626017059630094,0.11973186722357852,0.027213823121030836
8.5,45.63823374240242,0.1221668277232628,0.024349604996842886
8.6,45.650663181087076,0.1242943868465578,0.02127559123295008
8.700000000000001,45.66327475076233,0.12611569675250497,0.018213099059471455
8.8,45.676061486866146,0.12786736103819907,0.017516642856940996
8.9,45.688979047635854,0.12917560769707895,0.01308246658879885
9.0,45.701941291593755,0.12962243957900957,0.004468318819306221
9.1,45.71484741733636,0.12906125742603128,-0.005611821529782921
9.200000000000001,45.727623281855976,0.12775864519617916,-0.013026122298520995
9.3,45.740204334149674,0.1258105229369737,-0.01948122259205466
9.4,45.7525167884621,0.12312454312429155,-0.026859798126821585
9.5,45.76446777937973,0.11950990917625902,-0.036146339480325466
9.600000000000001,45.775945469737984,0.11477690358255024,-0.04733005593708708
9.700000000000001,45.78684579146361,0.10900321725628753,-0.05773686326262732
